"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"288",11,51,50,59,28,55,52,30,54,50,24,28,33,48,53,49,56,58,15,29,19,30,52,20,34,27,10,29,19,14,58,18,21,67,36,44,56,44,46,10,42,68,11,20,61,39,28,44,54,16,50,10,14,19,45,66,54,42,15,40,26,69,19,10,25,19,42,65,49,47,11,59,23,38,17,55,47,35,32,46,12,46,61,49,24,45,37,64,56,14,16,41,17,36,49,57,39,35,19,40,56,12,40,28,46,69,45,57,26,51,21,55,64,17,49,15,64,28,56,20,41,44,70,15,61,56,31,38,60,36,66,45,48,17,39,66,30,25,33,46,20,68,57,50,62,55,12,59,51,51,28,24,39,69,34,59,27,14,52,41,65,50,38,33,65,47,29,14,24,38,19,14,25,23,26,47,16,29,66,60,48,48,23,36,33,58,36,17,39,53,32,69,54,40,25,16,35,49,58,31,69,53,21,68,57,58,43,21,28,50,49,57,67,21,27,26,41,48,43,26,29,69,58,64,43,47,46,54,35,64,69,21,38,25,62,14,17,68,67,23,11,39,68,17,23,69,61,37,21,48,26,49,60,23,30,64,60,57,22,11,63,58,27,14,15,54,49,31,49,41,23,21,47,17,29,43,11,27,61,62,64,32,60,46,19,25,49,43,61,63,53,60,35,57,52,39,44,43,53,11,13,34,15,21,22,56,54,57,40,48,44,62,53,67,53,48,54,27,62,46,39,32,34,48,14,23,66,31,31,39,46,30,53,16,53,67,51,63,55,31,44,53,48,68,68,67,68,12,48,53,54,61,11,70,15,37,53,28,23,66,65,68,11,52,33,69,26,29,70,14,67,38,60,34,39,28,26,68,30,19,16,60,64,43,53,45,67,17,11,25,24,21,55,37,27,36,22,60,56,42,56,33,42,13,50,38,27,36,38,22,43,43,61,46,44,16,14,57,63,41,49,55,40,47,68,46,55,23,16,49,52,12,56,70,47,49,58,48,24,28,44,61,68,16,48,33,67,56,29,64,36,16,14,16,44,54,65,28,23,56,18,39,38,29,53,30,32,18,32,31,61,60,14,32,38,15,12,45,24,23,57,17,11,42,31,15,58,42,44,68,35,30,27,15,61,60,56,64,35,19
"289",59,46,33,26,68,24,50,42,17,38,61,20,11,38,62,29,63,56,18,11,51,66,50,37,32,38,14,15,17,17,40,41,63,35,70,16,66,33,51,50,65,69,66,51,11,31,37,26,41,64,15,27,38,32,68,61,47,29,63,13,33,10,60,42,49,21,31,34,67,30,57,60,48,67,16,45,12,27,13,12,36,55,47,34,13,17,13,27,49,20,50,47,46,66,67,17,67,56,58,61,53,17,15,44,57,66,28,61,41,49,66,30,40,40,13,21,11,69,29,57,54,19,12,57,39,11,58,32,25,30,30,56,15,11,65,60,60,42,52,68,43,57,34,38,23,30,34,52,34,55,60,36,20,53,62,68,60,55,45,53,48,63,27,67,49,44,53,46,58,22,16,11,43,62,66,23,58,30,34,46,36,33,51,18,17,26,47,25,52,52,36,45,10,51,18,39,47,40,66,56,54,33,12,61,47,41,60,39,49,18,27,39,45,58,51,13,11,12,67,14,54,40,38,61,63,66,46,38,52,61,10,48,47,68,30,32,51,26,10,42,27,68,49,51,40,48,35,50,62,42,15,47,54,19,23,66,30,42,59,33,69,52,66,33,50,29,20,47,59,24,62,26,44,67,63,25,69,14,13,16,20,26,25,64,56,11,19,34,66,25,64,70,20,57,46,24,20,22,39,56,20,24,49,14,51,61,26,40,20,66,48,31,36,48,33,52,28,17,63,31,20,68,33,24,19,27,68,52,53,61,49,37,20,60,12,60,46,56,67,55,11,17,70,30,32,10,29,67,31,21,56,68,36,12,59,35,48,53,37,56,65,31,45,47,30,31,57,62,40,28,22,17,28,42,46,49,58,66,46,11,45,42,31,41,25,17,65,50,64,26,38,18,67,53,23,40,17,42,19,52,42,17,50,66,29,28,61,68,55,49,59,59,47,44,43,39,34,37,34,69,64,33,25,24,42,12,55,21,68,17,18,20,21,50,16,13,34,40,52,31,14,54,36,53,59,61,31,40,22,60,42,62,40,27,70,56,51,14,15,19,42,48,26,48,57,44,40,58,60,31,23,47,50,14,66,61,48,66,63,51,67,14,19,57,40,14,30,39,30,16,35,20,34,46,40,58,37,66,20,59
"290",36,28,34,37,42,62,23,54,53,55,36,37,10,38,52,21,30,40,20,15,48,66,52,59,65,69,46,46,24,19,37,20,61,35,56,55,57,29,62,51,14,59,61,32,56,25,46,62,60,24,55,60,56,51,49,61,32,63,48,16,57,35,51,61,30,32,13,60,46,40,25,24,20,42,38,63,40,43,18,19,20,67,38,66,26,35,23,11,33,21,64,34,59,27,32,59,25,67,29,27,52,58,53,42,22,56,58,21,26,34,24,40,69,34,58,34,30,48,11,68,15,62,40,48,47,10,13,38,49,48,26,21,65,69,43,54,12,69,59,13,30,36,12,31,65,45,20,65,45,53,11,65,50,30,41,68,67,67,57,39,33,43,38,60,56,45,39,18,24,44,46,61,36,37,38,14,19,19,43,27,22,45,13,35,69,34,37,11,37,38,40,13,10,37,32,18,11,35,23,31,12,25,14,28,56,12,56,18,50,36,18,12,63,14,52,65,32,31,53,27,70,33,35,67,18,23,28,69,62,15,21,50,31,39,49,35,41,47,52,40,21,22,37,41,55,46,42,50,21,68,40,22,68,10,30,24,57,38,53,14,65,65,27,23,16,22,48,60,49,38,13,47,59,31,31,45,67,36,11,67,32,63,12,17,10,21,38,47,14,42,27,15,38,61,16,17,31,52,28,23,63,63,33,36,37,25,45,38,42,27,14,44,33,25,63,52,32,59,42,10,25,33,47,66,34,19,25,37,53,59,53,12,27,13,13,30,31,29,24,30,36,64,40,39,60,23,58,32,26,17,45,52,21,51,54,30,15,18,43,30,27,28,51,60,65,15,55,65,61,43,49,52,35,69,63,29,12,41,53,25,31,29,53,66,48,57,53,55,18,68,49,21,50,12,70,61,69,69,26,29,56,55,53,24,53,14,32,31,34,40,28,10,54,15,45,46,50,48,50,47,29,28,44,24,33,27,22,16,27,56,50,61,12,10,50,65,44,24,62,12,14,52,64,26,44,15,14,65,48,40,23,47,60,26,44,68,49,21,26,34,56,14,26,10,40,28,42,62,33,44,29,61,64,19,18,21,44,18,53,25,33,27,54,18,64,41,64,66,34,32,24,66,15,58,47,32,63,55,19,45
"291",60,47,54,45,48,26,29,40,13,49,28,15,19,45,28,49,39,59,70,48,67,22,20,11,67,44,69,68,63,55,29,54,64,21,25,61,23,56,51,32,35,14,20,19,11,43,67,19,42,30,60,34,63,36,68,26,37,29,70,42,31,59,24,50,24,49,22,40,40,25,13,25,32,40,25,38,29,22,33,52,46,22,44,57,42,12,38,17,52,48,38,39,57,67,22,62,34,16,55,27,65,18,37,43,61,28,38,66,44,53,34,40,61,25,63,27,67,49,39,53,52,55,50,21,32,23,20,29,29,26,51,47,50,16,14,49,43,68,19,67,32,22,67,35,15,14,64,58,33,20,58,39,52,60,23,11,21,24,15,20,57,35,14,66,43,24,20,51,19,69,57,43,67,41,53,14,32,32,51,18,47,13,31,28,58,69,56,62,56,11,48,25,69,62,61,42,58,16,49,41,55,38,69,45,48,49,63,33,22,37,63,14,47,23,60,11,21,23,23,53,47,29,33,38,35,70,36,35,67,61,21,63,33,35,46,38,59,58,58,44,26,58,45,54,17,62,35,19,40,43,70,56,63,54,61,53,32,33,39,59,37,22,70,64,63,30,60,42,12,40,34,28,13,65,68,34,26,57,38,30,47,14,33,39,25,13,21,62,29,38,29,11,54,35,18,37,22,41,35,29,22,36,64,48,38,14,26,59,67,47,63,37,19,58,63,30,46,39,23,48,60,49,64,59,38,68,62,15,36,11,14,25,38,40,47,44,67,65,38,31,44,26,17,13,60,54,14,25,21,51,68,15,51,22,20,47,27,49,31,31,39,41,42,12,60,27,50,39,21,65,61,43,48,22,16,66,46,49,56,62,69,26,63,42,34,17,21,50,19,66,38,51,65,38,59,11,38,52,29,67,29,39,62,14,31,59,34,29,56,27,57,43,65,56,53,39,19,32,50,26,66,49,65,41,40,40,13,61,64,53,20,51,52,23,34,57,58,62,32,19,27,45,52,47,65,21,17,37,17,60,42,64,17,17,10,46,54,21,25,42,40,64,63,65,55,21,27,43,36,64,29,61,25,56,54,17,51,31,41,42,53,30,21,25,53,49,33,44,34,66,36,37,31,19,29,35,22,21,54,42
"292",24,40,14,61,56,24,62,10,19,37,21,48,53,62,21,62,17,22,45,41,64,53,28,59,51,12,64,33,32,41,45,25,53,59,50,48,54,50,30,68,13,49,62,68,68,33,26,51,40,54,50,47,51,65,69,16,22,58,23,37,55,54,63,49,53,37,36,32,36,32,62,61,27,58,48,56,31,68,61,40,36,67,55,16,70,44,52,56,33,35,27,65,65,19,16,57,30,16,20,49,39,17,47,22,31,42,42,28,17,31,13,32,23,28,16,15,62,65,43,68,60,54,42,55,68,19,32,52,47,27,62,62,16,23,28,21,50,20,38,34,19,55,17,14,55,58,32,25,45,21,67,58,56,11,54,51,12,12,55,58,18,22,19,36,63,14,38,45,10,26,61,60,28,54,26,31,43,60,54,47,38,36,23,55,31,26,60,32,26,64,45,50,65,57,32,60,23,32,50,42,59,29,68,40,33,49,10,62,26,53,25,55,10,22,12,57,25,29,51,48,11,46,31,60,20,29,53,42,19,53,69,68,24,46,49,38,18,39,30,48,67,27,17,41,40,61,26,52,52,20,65,56,56,20,44,48,24,66,38,42,17,65,26,22,13,26,10,60,21,23,37,38,57,43,35,31,43,12,58,60,18,15,30,47,63,59,59,51,12,19,20,52,33,47,61,37,33,16,40,43,54,56,32,50,25,52,29,35,64,18,29,63,25,67,53,59,19,23,65,33,39,67,59,60,61,52,15,10,25,10,47,27,42,42,66,44,37,61,25,68,51,24,41,17,47,64,40,27,24,17,40,66,24,26,52,65,70,58,59,64,29,18,42,25,59,66,69,68,20,49,42,59,27,12,32,24,11,58,12,30,17,53,53,47,20,33,68,55,42,26,57,27,68,24,49,61,34,21,20,38,13,32,38,47,58,23,48,53,55,58,16,42,19,69,37,21,54,18,32,40,25,11,24,35,62,47,20,23,66,26,34,56,42,69,27,11,40,65,21,68,29,68,11,25,16,32,24,67,50,63,31,67,45,31,10,63,50,24,51,48,32,20,54,54,12,53,67,70,19,29,34,24,13,62,39,29,53,13,69,36,63,60,64,45,66,68,52,41,25,16,26,47,54,14,69,51,44,13,35,38
"293",10,17,37,42,41,23,66,54,45,48,32,65,23,61,49,22,45,62,65,52,48,41,50,27,40,50,69,46,27,28,60,62,45,43,40,39,64,15,31,14,11,33,10,56,27,32,46,68,12,66,43,44,59,44,28,36,63,50,57,20,50,14,17,49,54,28,41,65,40,48,65,14,50,13,34,70,16,23,16,10,69,40,18,64,47,34,60,32,67,21,66,24,17,49,14,52,57,37,67,53,13,65,62,49,20,29,16,15,11,50,62,20,70,58,63,51,52,36,62,39,50,44,34,40,68,23,57,26,68,54,63,15,65,63,34,17,14,28,22,22,54,14,38,35,33,56,67,63,34,24,60,17,23,57,69,62,61,11,38,64,28,41,14,45,29,19,39,46,47,23,65,44,62,48,64,23,62,18,24,70,61,29,50,25,37,67,54,69,55,18,59,37,33,43,49,38,69,46,30,26,64,40,18,49,30,49,31,67,56,24,33,57,35,47,19,55,68,21,22,57,54,57,13,40,28,48,25,40,48,66,11,49,64,43,32,22,66,60,38,53,53,49,23,60,14,19,14,29,44,13,11,61,39,63,63,65,61,48,21,59,34,25,30,20,39,43,42,28,29,35,44,59,47,36,56,16,39,17,31,55,43,39,29,59,60,23,52,30,20,54,21,44,10,22,12,34,35,52,41,38,22,27,11,38,31,10,15,39,18,55,23,18,27,58,59,68,35,33,26,61,37,15,46,32,37,48,24,41,45,11,58,55,36,61,46,36,55,30,44,60,33,47,66,43,35,30,36,57,35,39,41,60,43,17,41,46,36,23,45,41,57,15,26,44,44,45,22,22,44,29,14,69,62,14,24,49,43,46,54,18,29,23,31,61,33,40,53,30,63,40,46,34,63,53,31,20,28,66,67,39,18,45,59,67,36,29,59,26,46,66,51,31,46,58,57,64,26,48,14,61,31,23,37,10,30,42,45,33,41,38,39,18,48,64,63,53,56,68,31,25,40,57,65,49,31,35,15,69,67,27,45,15,47,66,23,37,31,46,35,34,68,46,27,69,57,13,58,61,70,35,14,32,12,66,29,44,11,53,64,14,35,56,24,24,62,47,60,64,47,31,40,34,36,66,65,40,19,69,61,40
"294",16,42,64,37,52,16,69,56,36,30,24,68,34,51,45,32,64,13,39,11,43,64,25,31,47,47,59,69,47,44,12,10,69,57,35,20,39,26,20,46,55,47,18,23,50,18,29,68,62,28,30,22,53,38,62,63,68,53,47,49,30,47,49,50,40,30,35,53,57,32,11,29,14,50,26,38,11,36,64,52,38,60,68,43,21,69,11,28,13,57,59,32,46,20,65,36,21,62,50,26,58,62,17,53,49,11,60,68,52,17,65,58,42,57,60,54,69,66,48,66,36,64,14,69,63,66,18,64,50,49,35,38,26,17,31,50,12,35,39,60,46,68,33,65,35,28,42,50,22,11,29,35,24,57,63,51,26,33,11,23,22,50,13,19,16,67,61,56,15,43,37,36,16,20,31,33,64,48,53,60,34,14,61,24,20,12,39,25,13,55,18,19,36,41,69,35,52,14,51,32,59,18,56,35,66,24,26,29,51,54,42,16,31,54,32,18,30,48,39,45,43,61,50,27,17,16,57,55,63,12,39,35,38,21,52,25,12,24,69,41,61,62,23,31,18,44,35,64,11,24,13,17,27,59,20,23,16,38,58,42,42,59,51,65,18,54,49,32,30,45,28,66,28,22,46,19,49,22,30,16,41,25,39,50,38,22,68,43,66,34,11,60,18,46,59,56,10,32,70,41,36,41,30,13,60,52,48,17,56,11,41,28,22,15,16,50,34,33,49,52,20,24,11,35,60,59,43,46,44,24,13,48,55,58,13,16,46,18,61,35,53,60,38,53,55,64,68,53,32,59,46,33,48,57,26,27,57,28,28,31,11,25,42,35,58,42,18,20,37,25,11,38,62,45,16,60,27,28,13,15,29,52,10,41,38,57,25,51,21,37,46,42,58,43,67,20,14,14,36,33,40,34,47,53,23,51,52,49,67,57,28,33,57,48,39,18,23,66,21,41,55,46,21,46,28,23,66,37,63,56,64,13,57,62,46,19,40,50,42,24,63,14,58,12,52,69,48,42,49,31,45,46,21,19,34,14,19,19,65,33,30,26,36,46,18,45,60,65,17,31,32,47,27,27,35,56,35,28,27,69,55,27,51,38,27,25,39,28,31,25,27,53,42,64,55,36,51,49,60,16
"295",19,61,54,12,29,56,49,44,29,65,13,48,46,56,41,42,63,65,31,56,11,56,23,62,62,65,12,36,67,18,26,18,34,14,34,33,47,12,33,17,55,33,67,40,25,57,31,30,21,57,31,35,43,60,67,25,32,25,39,57,27,53,30,49,32,36,20,42,48,31,15,51,11,30,66,20,27,25,46,65,40,30,50,19,55,61,37,68,35,24,62,51,61,56,40,29,31,53,54,29,19,70,22,34,42,23,12,25,68,37,49,58,48,28,51,58,61,50,18,65,44,67,68,67,64,26,44,57,27,29,52,57,61,45,25,23,39,52,15,16,35,46,39,63,36,29,12,32,61,47,56,22,18,28,68,67,53,67,43,26,13,13,41,42,46,44,38,37,37,36,34,54,49,19,22,53,20,24,51,33,20,26,51,22,67,40,30,59,15,25,28,57,19,48,18,16,56,66,25,14,62,52,55,54,29,60,42,64,19,18,34,52,70,16,49,51,53,38,35,12,50,68,61,48,67,21,43,68,35,67,20,15,50,54,46,67,44,13,27,67,67,33,39,15,21,69,56,28,26,32,43,24,12,60,35,26,19,26,14,36,18,64,62,13,57,34,31,19,21,68,24,38,12,22,66,24,44,20,30,37,28,23,64,12,67,43,41,34,24,53,13,56,23,18,62,14,31,53,16,52,29,51,46,47,29,58,49,70,19,19,50,62,68,45,48,29,13,56,68,11,23,50,47,14,40,21,57,66,40,41,25,69,59,57,61,33,58,20,44,35,25,52,12,56,61,49,18,31,14,31,48,19,68,64,36,16,14,43,41,55,46,13,32,15,60,34,47,56,27,21,54,20,41,47,56,45,66,43,39,23,50,15,29,34,41,38,46,51,33,23,29,54,30,31,56,49,66,66,69,18,29,54,38,35,59,23,25,59,11,45,18,47,48,30,48,21,66,36,30,58,36,24,32,38,18,35,23,60,13,17,41,33,31,27,54,29,41,36,47,54,15,39,34,35,32,39,16,30,64,50,65,25,60,67,24,11,16,35,37,62,11,64,30,17,51,47,34,67,32,59,28,35,42,59,32,35,32,11,21,58,30,57,44,42,22,22,52,62,67,49,53,59,35,28,20,41,66,67,47,67
"296",19,24,65,46,31,50,27,30,38,44,26,42,47,61,41,46,31,15,24,60,26,34,19,49,50,65,29,53,17,19,25,57,32,17,33,39,47,61,52,56,17,31,33,12,33,61,15,15,47,37,64,47,53,70,45,51,49,49,20,26,64,57,29,34,63,25,66,66,18,68,53,62,39,41,31,33,32,28,33,68,47,33,29,52,53,49,15,27,59,55,33,39,15,20,66,19,59,40,51,45,26,23,22,38,28,33,20,28,14,62,37,38,40,54,27,34,48,17,19,11,41,63,38,52,26,65,67,41,38,37,18,39,14,28,23,25,53,21,12,65,56,67,45,19,57,57,46,36,11,33,20,27,52,19,67,52,44,70,25,49,64,57,48,61,36,38,56,12,25,28,32,52,36,28,51,41,19,41,29,45,13,12,10,62,39,54,33,61,43,55,70,37,15,51,56,48,22,32,65,64,31,15,11,59,67,60,59,23,34,21,56,47,66,24,37,70,10,49,16,64,20,31,21,63,15,47,56,50,22,40,23,27,57,35,62,42,15,55,44,38,47,16,11,49,18,54,46,67,69,31,50,14,57,53,13,44,23,39,36,18,17,44,46,62,47,65,47,14,54,56,16,39,16,46,41,25,62,58,12,59,46,60,57,54,31,52,63,61,62,60,28,43,54,37,70,25,27,19,50,39,61,58,48,64,20,10,66,53,35,52,15,22,18,35,27,52,23,56,63,67,42,35,41,34,40,58,58,65,53,59,24,34,66,52,37,58,55,57,45,31,46,30,63,32,26,23,40,44,69,43,23,24,24,19,47,32,55,40,55,45,23,42,59,34,23,27,19,18,68,45,15,44,38,48,34,50,42,36,25,67,15,37,10,34,69,16,12,26,40,50,45,35,48,36,23,39,40,46,25,29,34,39,44,16,17,44,62,58,57,21,36,62,43,10,68,48,47,43,39,22,51,37,45,15,38,43,24,23,70,59,20,37,48,63,62,15,66,12,52,50,47,46,35,58,14,69,34,37,48,65,34,41,51,11,63,61,48,35,16,32,46,49,28,50,34,68,31,21,18,24,60,50,24,30,11,41,33,27,20,43,46,35,65,66,54,47,62,29,53,48,53,42,37,33,64,65,44,63,18,34
"297",45,31,31,32,22,31,28,59,36,11,32,41,37,17,70,63,54,62,17,26,39,69,54,46,48,29,51,45,49,22,27,31,39,32,11,17,46,54,53,22,30,28,22,30,13,22,46,20,11,12,28,67,30,31,17,55,40,44,62,37,59,49,21,52,32,25,25,45,10,12,18,59,29,28,40,12,48,43,19,16,53,44,67,38,53,61,32,56,26,69,18,49,47,21,46,26,64,37,67,35,57,41,40,20,22,30,32,37,18,53,23,41,44,11,28,24,59,31,35,48,18,26,33,19,61,50,67,53,28,56,52,30,66,60,14,48,41,49,47,25,32,13,57,49,27,45,46,35,60,39,25,45,49,54,33,19,68,24,56,42,10,67,46,60,65,22,18,67,43,53,51,65,41,43,28,15,49,50,45,70,59,30,50,37,29,26,67,53,70,53,18,43,57,56,15,52,43,32,45,22,65,14,63,10,51,42,12,59,45,34,13,64,22,11,56,34,66,34,42,14,58,15,26,14,63,69,28,30,54,19,40,29,37,51,50,14,34,28,43,66,62,60,27,21,51,12,23,44,41,40,46,61,22,65,59,40,29,46,32,23,24,63,64,69,47,11,11,55,36,61,22,45,15,58,39,21,60,45,52,47,43,46,28,28,12,26,55,56,14,43,24,19,42,15,19,53,35,31,19,21,55,25,16,58,24,56,10,39,49,61,70,56,11,57,27,42,53,52,53,35,58,14,10,20,41,51,58,11,51,16,55,22,36,45,47,37,66,53,66,31,60,49,14,20,39,61,66,62,70,57,31,50,42,61,68,44,27,66,58,53,22,29,19,45,55,59,54,46,68,38,67,34,55,64,60,56,23,59,39,69,41,27,37,30,24,50,67,69,27,18,35,24,44,35,31,31,48,67,23,45,37,30,14,30,39,21,57,35,29,39,34,13,61,57,43,26,57,59,25,63,11,57,67,53,58,17,27,67,11,11,43,68,56,58,29,57,54,56,47,57,24,57,47,21,51,50,44,15,65,48,32,35,38,20,11,65,67,33,50,28,42,54,10,20,30,29,14,47,32,30,68,15,61,57,61,44,66,50,41,25,65,16,49,68,34,21,49,44,23,43,24,43,50,14,15,64,20,44,19,49
"298",24,16,50,48,49,13,25,60,39,59,42,26,41,33,56,68,42,12,27,16,40,62,49,67,63,37,22,19,12,17,45,60,36,37,48,60,26,34,56,43,46,49,34,29,47,35,33,26,69,46,49,47,68,26,46,26,70,39,51,58,54,18,62,35,22,36,41,68,58,67,32,70,38,65,65,18,68,40,19,55,19,35,29,25,31,67,27,17,21,40,55,19,25,12,54,21,38,34,65,40,17,30,16,37,51,64,37,51,10,23,53,47,42,19,12,20,21,29,36,49,33,40,40,48,48,51,53,33,53,11,49,17,49,28,68,29,63,33,15,31,45,68,58,55,39,68,43,16,54,35,10,26,56,36,44,27,66,28,52,14,36,62,64,67,43,38,61,56,60,65,12,16,12,21,39,35,50,51,45,15,36,53,49,39,38,10,37,13,45,42,15,64,62,25,54,20,56,56,35,16,59,54,42,23,30,52,51,32,30,35,51,56,17,29,51,39,53,53,61,55,28,64,54,66,58,15,32,13,23,35,11,25,22,60,60,47,61,38,69,41,49,66,48,38,36,44,42,67,59,65,68,49,64,58,18,12,38,30,60,63,31,28,57,51,26,40,26,50,60,30,15,38,11,24,53,67,52,54,52,12,22,12,28,46,47,26,58,53,25,67,35,54,60,11,13,22,32,45,51,36,57,28,30,24,67,57,66,20,48,25,60,19,19,17,44,52,26,21,59,23,17,28,51,25,17,21,18,38,46,29,65,36,29,66,31,27,60,19,60,60,67,16,26,56,13,41,24,69,47,30,22,13,13,60,14,47,23,14,35,45,48,15,51,18,37,26,28,30,24,70,24,15,59,10,36,62,40,17,50,14,36,11,58,47,56,50,27,43,37,24,52,29,59,68,60,58,47,49,22,66,32,35,64,46,58,66,53,26,25,54,17,17,55,58,23,32,70,32,11,54,47,60,50,25,60,15,24,14,50,14,19,37,44,18,29,52,30,23,56,18,36,56,48,22,59,54,56,13,56,35,12,15,25,65,23,65,32,21,67,23,24,31,59,42,41,12,68,23,32,59,49,29,29,42,68,62,41,55,41,59,45,21,35,16,13,10,67,17,31,28,65,41,52,30,46,53,54,31,51,60
"299",64,36,26,41,26,63,15,53,62,21,14,65,60,60,15,37,55,31,35,48,44,56,14,25,60,18,30,44,54,38,37,56,54,59,37,44,56,67,31,44,55,55,25,50,48,59,21,52,33,10,42,20,68,37,47,15,13,31,29,14,53,50,18,29,51,44,25,39,49,27,43,19,51,49,22,28,62,38,32,36,43,13,15,11,10,32,39,50,43,26,58,39,53,32,41,60,11,50,61,25,51,41,64,63,53,57,32,31,55,67,53,54,41,65,60,56,20,62,53,11,28,13,29,29,41,34,21,20,65,35,34,69,48,62,12,49,44,21,61,57,17,30,44,39,38,50,35,36,28,28,68,68,28,57,56,65,70,14,17,56,29,40,16,31,34,24,29,19,23,56,67,34,21,47,22,29,58,32,48,32,31,29,33,66,16,32,45,15,41,43,31,40,59,59,65,69,22,12,32,65,17,47,16,51,33,66,48,47,14,18,55,14,50,12,53,61,46,15,41,25,51,54,23,30,64,45,30,17,41,33,57,66,54,70,25,19,53,69,67,34,21,53,53,59,58,25,15,11,11,34,59,29,54,15,60,68,32,40,31,69,29,60,57,26,62,21,28,11,38,48,17,42,11,33,50,36,35,11,59,49,18,20,67,59,33,29,36,14,13,19,67,14,70,60,14,38,18,52,39,41,11,49,49,58,32,49,25,66,11,67,63,45,24,53,66,61,19,65,39,52,69,16,17,44,19,20,40,14,25,42,62,39,36,59,42,46,48,45,15,55,25,63,27,51,41,42,50,22,33,27,43,41,25,18,63,47,33,11,66,42,22,47,32,33,33,54,19,64,32,47,31,65,28,28,33,27,14,44,64,64,31,49,57,68,67,31,54,42,18,48,27,54,48,23,70,11,43,34,64,55,57,15,62,34,15,25,17,20,24,15,43,60,53,53,59,35,57,21,14,45,48,50,53,11,65,22,40,39,26,70,41,19,56,40,16,19,23,18,60,46,10,43,23,19,44,39,45,68,49,14,61,39,43,62,42,62,41,30,13,31,48,64,62,29,46,33,60,23,59,34,51,53,64,65,28,16,33,38,53,51,11,11,38,45,43,27,25,45,29,43,14,30,32,14,17,57,65,38,56,56
