"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"258",43,0,11,45,17,0,0,0,61,19,48,0,0,31,0,56,0,0,19,48,28,62,55,0,0,0,47,64,43,0,0,45,24,0,0,0,40,26,26,36,18,55,11,0,41,40,0,58,11,0,0,37,40,0,46,49,55,64,34,31,11,0,46,16,13,0,0,48,45,0,19,0,36,0,30,58,46,0,18,46,51,16,35,39,59,0,52,59,14,19,40,56,45,70,11,67,0,64,0,0,44,14,56,0,46,36,43,38,53,13,16,39,0,43,0,0,61,0,42,16,36,54,0,0,38,14,31,23,57,44,63,49,0,25,0,0,52,45,0,0,12,0,0,0,51,37,58,0,11,67,0,44,29,65,0,48,64,18,0,0,41,0,0,0,25,0,14,0,17,0,35,0,62,37,18,55,11,14,69,0,36,0,21,20,0,0,22,34,0,69,52,0,0,0,0,23,0,0,0,0,0,34,0,0,0,42,10,35,17,47,0,63,17,0,0,0,53,61,0,58,43,34,26,0,32,63,31,33,11,0,23,32,13,0,0,0,0,0,48,0,63,0,22,26,55,0,0,18,40,65,22,0,16,41,64,0,34,0,50,0,47,24,0,36,0,22,57,63,0,27,0,43,39,0,0,59,0,0,31,33,46,37,22,25,43,0,50,57,23,51,33,36,0,39,0,0,40,0,44,64,68,42,55,67,0,16,58,0,0,35,0,0,64,0,61,30,37,0,32,32,40,0,0,0,27,62,0,61,67,46,10,0,28,0,0,32,12,22,55,28,0,0,0,28,59,0,40,0,16,0,0,0,44,46,49,32,0,41,0,0,0,67,19,46,12,13,45,29,0,0,0,29,43,0,53,0,0,0,55,35,48,62,13,21,13,45,0,67,14,30,12,33,21,0,0,65,0,45,31,0,0,11,67,68,0,60,41,0,34,46,55,0,0,0,18,47,0,68,17,23,67,0,59,33,0,34,0,0,0,47,68,15,32,45,57,66,53,21,67,61,20,0,0,0,68,58,11,67,54,62,43,62,0,0,0,19,32,30,14,69,62,67,0,0,0,70,44,43,44,54,61,0,66,33,0,15,47,0,54,0,0,34,49,61,0,50,65,50,19,0,0,0,53,0,39,55,22,55,14,0
"259",0,62,0,14,0,0,38,0,51,0,0,21,19,0,0,0,31,17,0,28,42,0,60,0,53,66,50,0,13,0,0,0,68,0,0,16,0,0,42,36,55,0,25,0,56,59,65,57,0,64,0,56,0,0,66,48,62,24,0,0,19,44,0,24,63,0,49,0,18,53,26,63,63,12,56,0,70,0,50,61,34,0,44,0,13,0,49,0,55,27,48,0,69,0,64,65,0,33,67,0,21,22,25,0,17,61,25,34,62,13,55,0,0,0,43,0,0,32,17,62,69,0,57,0,44,0,0,43,0,34,44,53,34,12,54,47,30,0,0,40,0,45,53,0,0,42,68,37,63,54,11,68,0,0,54,0,11,0,18,0,22,16,10,67,0,19,22,59,0,0,14,28,0,0,13,0,52,69,62,0,32,0,24,26,57,54,26,64,0,66,38,0,69,40,0,12,0,0,0,0,0,61,39,64,0,43,22,34,0,46,36,0,0,21,0,44,48,22,52,22,0,30,37,16,40,0,0,0,0,0,65,0,21,0,0,62,0,0,0,23,0,46,0,42,18,0,27,0,40,0,56,40,33,41,10,0,0,62,0,0,0,0,63,34,0,26,20,0,44,0,59,39,27,15,65,17,40,64,17,0,0,0,0,67,38,0,0,11,0,0,59,56,0,35,54,66,0,22,0,13,0,0,0,0,0,53,19,63,18,51,12,0,0,0,59,19,0,17,29,62,35,46,0,0,66,0,0,65,64,56,0,27,70,37,41,64,67,49,34,25,0,29,26,13,0,0,56,22,0,0,19,14,20,51,0,0,11,31,45,35,63,15,33,70,29,42,69,18,0,0,19,50,10,42,38,26,18,0,0,34,0,70,0,45,0,15,56,41,28,0,66,55,15,65,19,31,36,0,0,55,35,42,54,0,26,0,0,60,0,62,24,0,0,64,46,51,67,0,37,0,70,41,0,0,36,69,56,17,16,0,0,62,28,57,34,51,0,0,41,0,40,21,0,11,45,47,58,0,65,0,0,0,40,0,0,51,27,57,21,50,69,46,56,11,0,0,30,58,58,0,0,0,20,13,0,0,0,28,30,0,68,0,47,69,18,0,48,27,0,0,36,0,0,0,28,65,40,0,50,23
"260",15,47,42,0,42,0,54,0,24,0,0,64,30,57,0,0,42,31,56,0,0,0,66,58,65,0,47,12,0,59,51,42,0,27,0,53,0,66,15,0,0,23,34,20,14,0,41,59,32,0,0,0,15,68,70,0,21,0,0,64,0,64,0,0,0,10,0,39,40,0,0,54,18,0,0,69,25,50,0,47,58,29,20,16,46,62,0,58,0,0,0,43,26,46,0,47,0,61,67,59,0,0,0,25,28,20,65,0,18,46,0,27,59,29,0,0,0,22,41,18,0,0,0,0,51,0,0,0,67,0,55,61,0,18,69,54,0,0,45,27,31,55,0,33,0,24,0,0,0,0,0,0,62,0,0,24,44,51,0,43,30,62,0,0,0,0,64,0,52,25,55,38,0,44,0,0,0,0,39,0,0,0,63,0,0,0,27,51,0,34,0,0,0,0,69,0,0,69,0,0,0,0,16,0,41,35,0,0,0,13,41,0,51,0,59,28,0,43,0,42,59,42,32,65,18,32,0,0,0,43,35,31,0,0,0,0,41,0,48,17,0,41,0,31,19,0,41,0,0,0,27,42,0,0,62,57,0,0,0,55,0,50,0,49,64,28,56,0,55,32,58,43,29,44,25,42,0,19,0,53,0,25,32,0,0,55,55,0,0,55,51,0,0,37,0,0,67,0,0,23,48,69,28,16,0,68,21,0,28,22,11,0,60,0,43,30,31,0,0,32,66,0,0,0,64,22,13,0,0,0,0,0,36,0,47,33,0,69,0,26,24,23,0,0,23,20,0,0,0,67,26,40,0,0,25,53,0,34,62,0,10,0,0,31,0,50,13,27,16,0,11,24,0,11,0,67,15,27,0,39,0,42,0,0,53,0,0,65,0,0,0,0,39,0,28,23,0,0,0,28,23,0,0,20,33,0,18,60,25,0,30,0,0,0,0,29,21,60,55,0,0,67,10,0,0,0,60,25,0,54,23,31,0,0,0,52,0,20,49,11,0,0,0,66,0,14,0,43,62,27,40,34,0,0,61,15,16,0,62,69,24,44,0,0,25,14,60,46,0,14,12,40,47,0,0,31,65,68,55,0,62,18,0,0,33,36,0,0,53,35,0,57,0,62,58,0,28,55,62,0
"261",14,20,69,68,23,42,67,17,18,68,26,0,20,34,0,0,50,55,43,0,0,41,0,26,0,20,47,32,0,24,38,16,39,30,15,66,48,0,41,0,14,34,52,28,0,49,13,0,38,20,41,0,60,51,0,14,0,20,44,48,0,0,63,0,19,0,42,0,46,42,48,30,0,0,0,23,38,0,0,43,38,69,26,13,51,25,28,0,0,33,0,43,0,0,0,0,0,36,0,37,60,0,25,65,0,29,62,55,53,52,69,0,51,69,0,0,26,13,0,0,0,0,52,34,41,0,65,53,26,24,49,23,51,13,0,16,55,0,12,25,26,0,0,0,27,0,0,0,0,0,0,69,0,52,0,68,0,63,22,25,0,61,52,67,0,0,65,38,61,0,45,0,0,0,0,19,24,0,14,0,23,37,15,0,59,54,0,0,63,50,49,0,0,0,0,0,49,0,51,28,55,58,50,0,0,0,0,46,11,0,10,0,42,47,54,0,38,54,66,38,37,65,63,68,53,0,0,42,64,56,48,66,0,21,14,11,53,34,0,11,29,33,0,0,0,18,48,50,0,36,39,26,32,0,0,0,15,69,64,42,21,0,14,31,0,69,17,47,11,10,0,39,46,0,38,63,53,14,20,35,23,28,58,44,0,0,53,0,16,15,0,0,0,24,0,68,0,27,0,54,64,21,34,42,53,0,21,67,0,0,0,38,59,57,10,45,48,64,38,36,0,0,29,39,0,0,14,34,68,31,0,46,0,0,49,0,25,70,0,28,0,41,26,0,0,63,22,54,33,0,33,11,26,47,0,0,0,33,33,0,40,0,0,16,54,0,63,0,52,44,19,68,0,0,52,34,0,47,62,13,43,0,61,0,0,0,27,46,64,0,50,59,0,15,0,12,0,28,0,20,0,0,37,45,50,0,28,28,28,18,25,0,67,36,0,0,36,66,15,0,51,50,0,29,12,59,0,0,0,57,0,28,14,23,0,37,64,30,0,54,0,27,51,36,64,17,29,0,25,12,0,37,0,40,25,58,15,50,36,60,0,0,34,30,0,0,18,25,30,20,0,57,0,33,24,0,0,0,0,47,0,0,0,54,0,0,52,0,0,24,12,0,24,36,0,0,11,0,0,0
"262",16,0,63,0,33,65,0,0,0,0,46,0,0,20,68,59,33,38,0,31,59,27,55,63,0,33,0,0,53,0,0,0,0,35,60,0,19,53,0,0,66,51,54,0,39,37,62,33,0,0,0,0,67,45,57,30,0,55,67,0,0,26,11,0,17,0,59,0,0,0,25,33,63,22,30,0,0,19,0,69,0,0,30,0,0,35,38,20,0,0,0,16,0,0,0,0,27,28,52,68,55,0,0,15,58,18,63,31,63,0,19,46,26,10,0,50,68,24,36,0,44,35,0,20,0,0,56,0,37,58,0,0,0,26,0,17,31,0,40,0,32,0,0,12,0,68,60,57,68,11,56,53,35,54,25,28,0,63,0,0,46,64,69,53,0,0,0,0,0,18,18,0,28,40,13,20,52,54,0,0,25,68,0,32,67,66,25,0,0,14,58,0,0,50,19,0,44,0,58,0,22,0,69,0,0,0,30,21,38,25,0,0,25,0,0,64,0,30,0,13,0,45,14,0,0,18,63,14,0,0,0,37,62,31,60,50,66,58,0,47,0,64,44,24,0,0,0,56,0,63,19,50,28,20,49,0,57,63,0,63,29,46,46,53,0,0,12,0,43,0,14,31,0,0,0,0,20,0,0,33,32,42,0,0,0,0,67,17,0,36,61,28,0,18,0,0,66,0,25,0,0,0,70,0,39,0,0,0,0,29,21,0,0,41,52,45,64,57,67,0,46,41,0,59,0,51,67,0,0,22,32,32,0,54,35,49,64,0,62,0,53,0,0,0,27,22,61,67,69,0,0,0,23,0,17,0,10,0,0,60,43,33,62,37,65,0,40,51,0,13,47,0,21,0,58,36,55,45,0,52,55,0,37,16,35,48,0,26,0,26,0,21,0,67,44,0,31,0,43,0,0,0,0,51,0,60,29,0,19,20,21,0,11,49,64,38,68,0,0,33,0,43,0,44,0,0,16,32,0,18,26,0,34,55,16,0,56,59,47,0,49,0,47,67,0,29,0,14,26,0,26,0,12,0,0,0,25,0,22,0,31,35,32,0,39,0,22,0,0,41,16,58,39,0,28,54,0,67,34,23,24,42,0,70,0,20,0,17,67,0,0,0,12,46,14,56,17,0,52,57
"263",25,67,55,0,12,0,17,0,0,0,0,0,0,0,61,0,19,0,0,46,40,41,31,48,33,0,0,0,46,28,0,39,37,0,51,37,0,44,15,44,43,64,0,18,67,0,0,55,0,39,26,54,38,20,0,18,53,49,66,47,45,66,64,42,0,58,51,58,36,66,65,0,50,0,33,0,0,46,10,66,0,28,0,52,43,45,0,0,28,44,65,60,0,56,30,0,19,0,0,42,63,66,34,12,0,49,0,10,0,0,60,28,0,48,0,65,0,62,30,22,20,67,63,0,56,60,0,52,0,51,0,11,43,0,33,43,12,0,37,39,37,65,58,17,46,24,0,57,0,49,30,0,0,54,0,0,0,0,65,0,0,25,12,0,0,0,46,27,0,50,17,53,0,67,53,0,22,36,59,38,12,61,69,38,55,48,68,0,17,12,33,27,66,0,15,0,0,41,0,0,0,12,44,42,0,61,22,13,0,56,0,65,0,0,0,10,26,30,42,22,0,12,0,64,0,0,0,39,38,55,0,0,64,0,69,53,31,28,52,66,52,0,0,0,69,23,0,0,67,14,65,47,40,62,0,0,27,48,0,62,0,0,23,0,47,0,15,30,60,0,32,0,48,0,0,26,0,0,0,10,0,0,16,18,53,0,33,27,0,12,0,10,0,0,57,0,62,0,0,21,66,57,0,0,0,29,48,0,27,12,23,0,13,50,0,19,34,43,10,61,0,0,58,60,57,21,24,0,66,0,50,64,10,32,22,12,0,62,0,44,0,0,62,47,59,44,37,38,0,42,31,40,66,37,35,48,25,0,32,62,0,68,20,59,0,15,67,20,63,70,64,68,0,0,41,22,43,49,0,0,30,0,0,0,56,11,0,0,13,0,0,39,53,64,0,0,0,60,20,54,63,0,58,53,49,48,21,0,38,0,17,61,0,0,56,38,40,51,10,29,0,22,61,38,68,51,13,12,64,57,0,13,63,20,0,0,0,0,0,47,0,55,33,49,0,11,29,66,0,52,21,0,40,0,0,57,0,29,17,21,66,68,0,66,0,0,43,0,0,0,53,0,23,0,12,61,41,0,51,0,0,0,0,0,58,54,42,48,0,35,0,0,50,0,0,0,24,40,10,19
"264",0,59,0,0,45,0,0,63,0,0,45,23,0,47,0,66,0,64,0,0,21,14,59,42,53,27,41,19,0,42,49,0,61,62,38,0,0,20,61,10,65,10,30,49,42,65,61,0,45,0,0,0,43,25,21,69,0,64,38,0,0,48,13,26,26,0,0,24,32,13,0,0,51,0,59,0,45,0,58,0,67,51,41,21,22,19,52,0,0,69,56,53,22,61,30,26,62,13,61,0,51,28,50,49,16,53,25,0,58,0,0,0,48,66,0,0,0,18,38,0,0,44,48,11,0,0,42,62,0,0,30,0,52,0,56,48,56,0,41,0,42,69,0,0,56,45,59,0,0,43,0,0,36,32,48,0,0,0,70,0,64,45,0,0,0,37,49,28,0,34,0,65,49,41,0,21,46,16,52,0,0,0,41,54,18,12,27,0,0,57,0,45,0,61,17,21,42,62,25,0,62,59,22,0,27,66,32,0,0,56,44,59,44,30,21,0,35,61,0,0,0,65,0,0,12,49,64,44,0,0,0,45,14,45,13,41,0,30,31,0,61,0,23,0,0,0,18,29,53,0,45,0,18,34,0,58,0,21,32,0,62,30,47,44,66,0,41,0,0,59,44,0,34,44,21,0,52,0,17,16,13,0,67,68,30,41,59,45,0,0,0,69,28,43,0,0,0,0,0,59,39,41,0,70,21,46,25,0,0,0,0,12,39,37,66,0,0,62,15,0,0,19,0,53,28,47,54,22,15,0,0,18,0,59,28,14,0,20,0,0,0,0,50,11,0,39,48,63,63,16,19,0,0,40,64,48,0,45,0,65,46,41,0,25,63,0,0,14,0,18,33,65,48,35,0,0,49,28,13,37,18,0,35,66,0,0,0,69,43,38,56,62,0,0,15,32,0,0,0,24,25,46,44,53,0,52,35,26,0,12,37,48,27,24,59,34,56,0,20,33,16,10,10,0,13,0,62,0,23,0,69,21,33,0,28,58,66,0,49,0,0,0,0,69,30,0,0,54,0,0,45,59,44,0,0,0,0,36,0,0,0,0,0,58,0,0,0,10,0,42,0,0,60,38,10,67,49,56,54,0,18,16,0,69,0,0,0,40,64,63,50,30,0,44,0,0,44,46,23,55
"265",34,12,49,21,48,60,57,42,35,34,0,0,30,0,45,0,23,53,33,64,0,59,0,15,42,0,0,24,0,0,0,61,23,41,39,0,0,31,41,0,0,14,36,48,66,69,0,0,0,0,27,0,12,0,67,18,51,12,25,24,64,53,0,0,36,0,0,18,0,0,44,48,0,0,0,0,48,0,0,0,22,0,0,59,0,61,0,0,35,25,40,59,31,0,0,33,0,0,63,0,16,41,35,0,0,32,45,33,0,51,0,65,55,0,0,0,12,40,0,48,70,18,0,60,70,21,28,0,45,0,14,0,30,33,67,0,30,25,0,0,58,0,0,46,0,0,0,51,0,36,0,22,0,57,41,49,41,54,65,0,64,0,20,59,0,44,58,31,32,0,11,0,23,41,44,0,0,62,18,64,23,0,0,0,0,29,38,62,0,12,0,0,22,47,0,51,0,50,0,0,0,0,0,57,0,21,55,31,0,0,14,58,64,0,60,0,0,0,0,0,0,0,0,0,0,61,55,55,53,64,10,56,0,60,0,17,0,35,70,38,0,45,33,67,0,67,0,55,0,0,0,42,0,21,0,68,62,0,0,44,0,0,0,59,0,29,17,44,0,41,0,15,11,0,0,0,0,0,0,0,64,0,50,32,42,25,0,0,63,0,49,24,0,0,27,24,33,0,26,0,67,0,27,0,0,63,41,13,0,60,39,0,0,62,0,13,30,0,26,0,12,0,0,0,59,0,0,0,0,45,0,0,61,49,68,66,68,52,62,45,52,44,36,32,29,13,0,0,56,16,53,19,53,0,53,66,43,66,62,43,0,67,38,26,0,42,0,0,50,39,62,32,0,27,0,0,54,66,0,31,0,0,0,33,0,0,46,36,35,0,43,0,67,19,0,13,54,13,0,0,21,29,64,0,62,18,57,37,0,66,0,52,39,54,64,54,43,0,0,0,11,12,0,0,22,0,0,30,20,20,0,69,0,43,54,69,0,0,0,63,50,24,60,0,0,25,0,0,0,40,16,57,50,0,40,0,22,0,0,49,52,67,0,0,0,34,53,29,67,15,44,0,0,28,65,22,33,11,55,0,59,0,16,26,0,41,0,0,20,0,0,34,50,0,14,69,0,0,29,60
"266",0,0,64,0,52,54,26,0,0,48,0,24,12,0,62,39,44,14,0,12,35,23,0,66,49,0,0,23,0,57,59,17,15,52,48,38,34,45,0,32,0,0,57,51,0,0,0,20,0,44,48,0,48,21,0,33,67,15,0,22,0,0,0,69,15,63,0,0,30,0,0,0,0,59,45,28,24,0,0,29,59,18,46,43,32,49,30,11,0,24,0,0,52,0,0,38,0,30,54,0,0,51,12,0,0,23,11,64,56,0,65,36,49,56,0,0,0,0,23,11,0,0,58,44,0,66,18,26,55,0,0,42,29,31,24,13,37,49,0,67,0,63,27,41,0,19,0,0,45,67,0,26,0,0,68,0,10,0,23,33,0,30,27,18,0,40,19,0,22,0,0,55,40,39,0,47,46,39,36,27,0,0,0,0,53,51,32,39,21,57,0,23,11,37,25,50,66,0,50,0,44,0,61,0,0,13,0,56,53,66,52,18,53,27,42,57,15,0,0,0,0,0,32,56,67,0,0,24,0,54,10,39,18,0,0,0,0,0,0,68,28,58,0,0,0,29,0,23,47,70,28,0,0,66,67,14,68,0,0,43,0,68,70,0,0,27,37,51,51,0,68,63,0,51,43,32,0,14,12,0,37,37,0,0,0,0,0,0,0,49,0,12,39,0,20,35,52,22,41,51,50,0,34,11,0,32,0,13,0,30,21,0,36,16,0,0,70,51,56,26,67,33,0,47,48,12,50,23,0,0,0,39,35,0,16,57,28,25,25,17,70,0,0,70,53,0,25,0,0,0,20,27,17,64,0,59,45,45,58,52,14,54,57,0,66,0,0,0,50,57,0,51,17,0,20,65,0,0,44,39,63,43,0,17,0,23,61,68,0,46,53,0,0,13,27,64,0,0,51,13,0,0,0,36,51,29,24,68,56,25,55,19,69,34,0,0,0,30,65,0,0,0,20,0,16,67,20,60,0,55,15,0,64,49,30,0,68,47,39,0,0,0,44,0,61,69,25,40,12,28,0,0,43,0,56,0,0,49,0,0,61,43,0,38,0,15,65,31,48,27,0,63,13,58,0,0,0,24,59,25,0,38,0,0,23,35,63,16,38,13,37,0,32,37,40,0,10,0,58,0
"267",54,22,20,21,41,13,0,24,0,0,0,23,13,0,22,0,0,0,42,53,0,47,46,36,0,60,49,0,52,29,69,0,30,22,11,0,0,11,0,69,24,0,61,29,0,0,14,22,0,18,0,0,18,0,0,0,44,66,53,0,69,0,64,60,24,0,63,26,0,34,24,0,59,0,53,51,62,41,17,65,61,22,0,32,47,26,53,27,33,31,28,0,0,0,15,29,55,52,49,19,56,0,47,0,0,0,19,63,0,0,36,0,0,0,0,48,0,46,39,19,0,33,39,59,64,0,29,34,53,25,18,50,0,49,0,0,68,0,0,68,0,57,0,0,0,28,39,0,54,41,29,0,0,11,45,0,0,68,0,68,24,43,0,33,0,20,43,58,64,59,57,33,0,0,35,58,15,0,14,0,29,53,0,20,13,27,0,21,52,0,38,0,0,0,13,13,31,65,0,0,0,0,0,21,67,0,65,30,0,0,49,46,28,0,63,0,0,62,0,58,12,0,22,15,0,12,0,68,0,64,0,63,0,67,36,0,50,35,48,0,0,0,0,15,33,0,0,11,51,64,40,67,0,51,29,60,27,0,60,0,58,38,0,0,0,11,0,55,44,69,0,0,15,12,39,19,38,52,62,0,12,65,0,31,51,0,11,25,34,59,0,0,26,58,0,48,20,0,0,0,0,47,0,43,49,40,70,0,41,0,16,0,13,36,0,10,0,0,0,44,0,58,53,0,57,17,43,56,27,0,0,42,38,0,0,0,34,26,37,55,0,28,53,61,0,69,64,0,0,44,32,55,14,0,0,0,0,23,0,33,0,57,0,22,0,13,0,33,66,0,0,0,53,63,54,54,0,0,0,29,56,21,0,56,0,48,20,18,0,64,24,0,10,50,37,0,0,0,0,21,0,28,0,23,0,0,33,0,13,38,44,0,36,36,66,10,62,61,0,19,42,0,43,0,43,0,22,55,0,65,70,0,13,45,70,0,32,70,50,31,27,14,0,42,45,18,68,12,62,0,60,68,47,0,39,64,11,19,0,0,0,0,61,0,53,0,56,19,0,0,0,0,0,0,0,0,0,60,27,0,26,44,0,0,62,34,24,55,0,0,0,15,57,0,0,0,26,35,23,0
"268",0,0,56,0,46,0,0,46,30,67,0,47,43,61,66,0,0,31,0,58,37,0,0,0,0,69,61,66,67,0,0,0,27,32,0,0,29,26,0,60,0,39,66,20,18,61,0,44,13,0,0,0,19,64,0,49,0,0,60,68,28,23,16,17,0,58,51,0,0,12,50,0,60,0,29,54,48,0,0,0,0,0,27,53,28,57,0,45,57,0,53,20,22,0,47,0,0,0,38,31,18,34,22,0,0,68,0,0,0,13,0,50,0,0,0,39,31,11,39,39,0,0,0,0,20,0,0,55,0,0,57,23,10,0,0,18,0,58,49,0,49,23,63,23,51,40,0,0,0,0,0,0,0,33,47,0,48,46,28,0,0,0,0,60,25,0,0,0,25,28,0,58,38,38,26,44,54,0,0,0,44,32,0,36,46,25,0,15,0,0,0,0,0,11,0,33,60,0,0,0,0,54,56,0,0,50,47,0,0,0,18,58,0,19,39,0,51,0,0,13,0,54,0,0,0,49,40,0,0,39,0,53,50,0,50,36,0,0,50,46,20,60,0,0,32,0,29,0,0,0,30,0,0,18,12,0,51,0,37,12,0,65,61,53,69,70,11,28,0,51,0,0,15,33,44,0,67,25,0,0,24,43,69,37,42,64,0,0,66,12,34,0,0,44,0,15,34,0,0,68,0,31,16,0,70,38,0,0,0,49,52,54,29,0,0,24,43,27,0,0,24,67,28,21,0,36,61,0,59,0,46,45,53,62,64,30,56,26,52,49,43,11,61,0,18,65,0,61,25,0,49,18,0,34,42,39,68,24,20,0,28,22,32,0,0,29,31,0,30,0,57,18,0,18,52,0,25,38,58,62,0,0,45,0,0,22,0,58,0,25,62,15,42,37,0,0,0,0,41,46,58,44,49,33,52,69,18,0,69,0,42,0,34,0,0,61,54,66,0,39,0,62,60,0,0,0,14,55,57,67,50,56,11,57,0,13,0,44,15,44,42,40,45,0,55,49,38,26,20,38,60,0,70,11,31,65,0,0,0,0,0,52,27,50,44,0,0,65,50,0,64,0,0,0,52,20,67,0,66,38,0,15,12,11,36,68,0,0,29,59,0,0,56,47,0,0,52,22,45,26
"269",0,53,45,12,59,33,0,0,0,31,46,33,0,0,55,42,0,13,19,40,43,0,51,39,25,0,49,58,59,0,0,0,0,67,0,0,27,0,0,69,0,0,32,26,40,0,46,42,0,24,0,41,0,33,0,23,20,49,51,17,18,52,38,48,28,19,22,51,22,0,0,0,0,38,36,67,61,0,0,44,0,41,65,53,0,0,38,0,30,28,0,58,13,36,0,0,27,45,14,0,22,65,16,0,0,0,0,0,0,45,69,0,62,37,32,0,62,56,22,57,70,54,23,0,68,0,0,0,22,0,66,64,0,0,17,0,0,0,48,20,0,0,61,0,0,30,0,54,43,59,42,11,0,13,0,0,63,0,64,0,35,52,64,0,0,58,41,61,45,0,0,0,0,0,0,0,59,0,62,0,50,60,24,42,55,0,0,0,28,15,21,60,68,0,0,41,34,37,0,0,38,16,56,30,59,0,68,0,0,0,0,41,0,12,11,0,19,21,0,0,37,0,0,0,15,0,15,23,50,0,70,20,0,12,0,0,0,0,0,66,35,62,16,22,0,0,0,48,0,46,0,57,36,22,31,0,0,24,49,0,40,27,0,0,38,23,0,0,0,0,0,17,49,0,14,21,0,56,0,63,57,54,0,60,28,50,12,26,17,0,0,56,0,24,0,0,61,58,0,21,0,0,17,45,34,0,0,27,0,47,53,62,26,58,38,57,0,44,0,0,0,0,28,17,0,0,22,22,10,32,32,0,0,56,0,47,0,0,27,0,0,0,27,0,46,0,0,55,12,27,0,42,58,14,0,15,64,0,51,0,13,0,0,0,56,14,11,51,48,0,38,25,0,51,0,0,28,0,0,17,29,22,0,0,0,0,51,67,0,51,47,15,0,53,23,0,34,12,0,34,0,0,0,39,60,59,42,54,0,0,37,17,0,33,44,60,58,61,46,0,33,66,55,0,27,0,0,65,0,0,37,0,27,15,0,48,38,13,41,17,56,38,0,0,16,37,0,0,0,0,13,0,64,0,68,52,0,0,45,54,0,0,0,0,68,38,15,0,0,0,0,0,0,0,34,0,11,0,0,0,66,0,11,0,0,0,0,0,0,56,0,18,45,43,44,0,59,0,0,30
